step,epoch,batch_loss,running_mean,trailing_mean
3722,1,0.150907,0.14678,0.126305
3723,1,0.161733,0.146784,0.126468
3724,1,0.156755,0.146787,0.127287
3725,1,0.049083,0.14676,0.126424
3726,1,0.116178,0.146752,0.126654
3727,1,0.123644,0.146746,0.125654
3728,1,0.229013,0.146768,0.127175
3729,1,0.033163,0.146738,0.126145
3730,1,0.10691,0.146727,0.125853
3731,1,0.178346,0.146735,0.126316
3732,1,0.169187,0.146741,0.126134
3733,1,0.136902,0.146739,0.126844
3734,1,0.131385,0.146735,0.126951
3735,1,0.1529,0.146736,0.127511
3736,1,0.134032,0.146733,0.127309
3737,1,0.289445,0.146771,0.128951
3738,1,0.145126,0.146771,0.128963
3739,1,0.168995,0.146777,0.129126
3740,1,0.117708,0.146769,0.129661
3741,1,0.135274,0.146766,0.130074
3742,1,0.149191,0.146766,0.130649
3743,1,0.138086,0.146764,0.130136
3744,1,0.168854,0.14677,0.130463
3745,1,0.134799,0.146767,0.130204
3746,1,0.250074,0.146794,0.130953
3747,1,0.140061,0.146793,0.131132
3748,1,0.04681,0.146766,0.129709
3749,1,0.192984,0.146778,0.130395
3750,1,0.17038,0.146785,0.131282
3751,1,0.123204,0.146778,0.13179
3752,1,0.089711,0.146763,0.131886
3753,1,0.056724,0.146739,0.130665
3754,1,0.070363,0.146719,0.129944
3755,1,0.09351,0.146705,0.129415
3756,1,0.132699,0.146701,0.129841
3757,1,0.146164,0.146701,0.130418
3758,1,0.095726,0.146687,0.129469
3759,1,0.092427,0.146673,0.128563
3760,1,0.037995,0.146644,0.128187
3761,1,0.165633,0.146649,0.12856
3762,1,0.154293,0.146651,0.129469
3763,1,0.137246,0.146648,0.129248
3764,1,0.101446,0.146636,0.129325
3765,1,0.127889,0.146631,0.128393
3766,1,0.079932,0.146614,0.127736
3767,1,0.172702,0.146621,0.128572
3768,1,0.193711,0.146633,0.129015
3769,1,0.057013,0.146609,0.128242
3770,1,0.122426,0.146603,0.128039
3771,1,0.230137,0.146625,0.12929
3772,1,0.092907,0.146611,0.129219
3773,1,0.112065,0.146602,0.128759
3774,1,0.119604,0.146594,0.129181
3775,1,0.112949,0.146586,0.128886
3776,1,0.093462,0.146571,0.128206
3777,1,0.207974,0.146588,0.129139
3778,1,0.067075,0.146567,0.12839
3779,1,0.196076,0.14658,0.129612
3780,1,0.140748,0.146578,0.129901
3781,1,0.11861,0.146571,0.128798
3782,1,0.205387,0.146586,0.129336
3783,1,0.168473,0.146592,0.129881
3784,1,0.163461,0.146597,0.13016
3785,1,0.150337,0.146598,0.129759
3786,1,0.125645,0.146592,0.128777
3787,1,0.182885,0.146602,0.129827
3788,1,0.075013,0.146583,0.129852
3789,1,0.098585,0.14657,0.1302
3790,1,0.110386,0.146561,0.129997
3791,1,0.196988,0.146574,0.130378
3792,1,0.203064,0.146589,0.130982
3793,1,0.156557,0.146591,0.131929
3794,1,0.108786,0.146581,0.132253
3795,1,0.135245,0.146578,0.132479
3796,1,0.128386,0.146574,0.132291
3797,1,0.07996,0.146556,0.132095
3798,1,0.090785,0.146541,0.131347
3799,1,0.078605,0.146524,0.131109
3800,1,0.102285,0.146512,0.130924
3801,1,0.068613,0.146491,0.130503
3802,1,0.201061,0.146506,0.130619
3803,1,0.085886,0.14649,0.12972
3804,1,0.11009,0.14648,0.12985
3805,1,0.088099,0.146465,0.129998
3806,1,0.136534,0.146462,0.130495
3807,1,0.106928,0.146452,0.130166
3808,1,0.202858,0.146467,0.130932
3809,1,0.091496,0.146452,0.130973
3810,1,0.126113,0.146447,0.131733
3811,1,0.117896,0.146439,0.131984
3812,1,0.069132,0.146419,0.132058
3813,1,0.085209,0.146403,0.131612
3814,1,0.131918,0.146399,0.131949
3815,1,0.111139,0.14639,0.131531
3816,1,0.093315,0.146376,0.130657
3817,1,0.115352,0.146368,0.130993
3818,1,0.161558,0.146372,0.131226
3819,1,0.126172,0.146367,0.13094
3820,1,0.103631,0.146356,0.130103
3821,1,0.121698,0.146349,0.130359
3822,1,0.104455,0.146338,0.129894
3823,1,0.108347,0.146328,0.12936
3824,1,0.13927,0.146326,0.129185
3825,1,0.099542,0.146314,0.12969
3826,1,0.141576,0.146313,0.129944
3827,1,0.178852,0.146321,0.130496
3828,1,0.141168,0.14632,0.129618
3829,1,0.127516,0.146315,0.130561
3830,1,0.142342,0.146314,0.130916
3831,1,0.120392,0.146307,0.130336
3832,1,0.107725,0.146297,0.129721
3833,1,0.074864,0.146279,0.129101
3834,1,0.134799,0.146276,0.129135
3835,1,0.12789,0.146271,0.128885
3836,1,0.120883,0.146264,0.128754
3837,1,0.09204,0.14625,0.126779
3838,1,0.17406,0.146257,0.127069
3839,1,0.065373,0.146236,0.126033
3840,1,0.09663,0.146223,0.125822
3841,1,0.177632,0.146232,0.126245
3842,1,0.045603,0.146205,0.12521
3843,1,0.143018,0.146204,0.125259
3844,1,0.128672,0.1462,0.124857
3845,1,0.100658,0.146188,0.124516
3846,1,0.099267,0.146176,0.123008
3847,1,0.118115,0.146169,0.122788
3848,1,0.150757,0.14617,0.123828
3849,1,0.236821,0.146193,0.124266
3850,1,0.088398,0.146178,0.123446
3851,1,0.133183,0.146175,0.123546
3852,1,0.245718,0.146201,0.125106
3853,1,0.142544,0.1462,0.125964
3854,1,0.1201,0.146193,0.126462
3855,1,0.083102,0.146177,0.126357
3856,1,0.266045,0.146208,0.127691
3857,1,0.099625,0.146196,0.127226
3858,1,0.111437,0.146187,0.127383
3859,1,0.10073,0.146175,0.127466
3860,1,0.11207,0.146166,0.128206
3861,1,0.141318,0.146165,0.127963
3862,1,0.078743,0.146147,0.127208
3863,1,0.117472,0.14614,0.12701
3864,1,0.101758,0.146128,0.127013
3865,1,0.128457,0.146124,0.127019
3866,1,0.126722,0.146119,0.127487
3867,1,0.099628,0.146107,0.126756
3868,1,0.094017,0.146093,0.125759
3869,1,0.11873,0.146086,0.126376
3870,1,0.063244,0.146065,0.125784
3871,1,0.194803,0.146077,0.125431
3872,1,0.10357,0.146067,0.125538
3873,1,0.114779,0.146058,0.125565
3874,1,0.083768,0.146042,0.125207
3875,1,0.216822,0.146061,0.126245
3876,1,0.135351,0.146058,0.126664
3877,1,0.108106,0.146048,0.125665
3878,1,0.107325,0.146038,0.126068
3879,1,0.129307,0.146034,0.1254
3880,1,0.103986,0.146023,0.125033
3881,1,0.047485,0.145998,0.124321
3882,1,0.093858,0.145984,0.123206
3883,1,0.129185,0.14598,0.122813
3884,1,0.101359,0.145968,0.122192
3885,1,0.134455,0.145965,0.122033
3886,1,0.137481,0.145963,0.122152
3887,1,0.104375,0.145952,0.121367
3888,1,0.158208,0.145956,0.122199
3889,1,0.174484,0.145963,0.122958
3890,1,0.198869,0.145977,0.123842
3891,1,0.18598,0.145987,0.123732
3892,1,0.115243,0.145979,0.122854
3893,1,0.100349,0.145967,0.122292
3894,1,0.247421,0.145993,0.123678
3895,1,0.070845,0.145974,0.123034
3896,1,0.16343,0.145978,0.123385
3897,1,0.13291,0.145975,0.123914
3898,1,0.161339,0.145979,0.12462
3899,1,0.08665,0.145964,0.1247
3900,1,0.165808,0.145969,0.125336
3901,1,0.094715,0.145956,0.125597
3902,1,0.120052,0.145949,0.124786
3903,1,0.114666,0.145941,0.125074
3904,1,0.132091,0.145938,0.125294
3905,1,0.125841,0.145932,0.125672
3906,1,0.166008,0.145938,0.125966
3907,1,0.145296,0.145937,0.12635
3908,1,0.189149,0.145948,0.126213
3909,1,0.059543,0.145926,0.125893
3910,1,0.117837,0.145919,0.125811
3911,1,0.149998,0.14592,0.126132
3912,1,0.074349,0.145902,0.126184
3913,1,0.168645,0.145908,0.127018
3914,1,0.247679,0.145934,0.128176
3915,1,0.216562,0.145952,0.12923
3916,1,0.135975,0.145949,0.129657
3917,1,0.11492,0.145941,0.129652
3918,1,0.157112,0.145944,0.129608
3919,1,0.223344,0.145964,0.13058
3920,1,0.203128,0.145978,0.131575
3921,1,0.172358,0.145985,0.132081
3922,1,0.170874,0.145992,0.132745
3923,1,0.178155,0.146,0.133443
3924,1,0.133115,0.145996,0.133382
3925,1,0.098981,0.145984,0.133376
3926,1,0.032985,0.145956,0.13229
3927,1,0.15375,0.145958,0.132039
3928,1,0.07984,0.145941,0.131426
3929,1,0.1326,0.145937,0.131477
3930,1,0.084176,0.145922,0.130895
3931,1,0.144025,0.145921,0.131132
3932,1,0.15466,0.145923,0.131601
3933,1,0.15575,0.145926,0.13241
3934,1,0.102335,0.145915,0.132085
3935,1,0.109798,0.145906,0.131904
3936,1,0.070727,0.145887,0.131403
3937,1,0.1728,0.145893,0.13221
3938,1,0.142989,0.145893,0.1319
3939,1,0.144142,0.145892,0.132687
3940,1,0.122577,0.145886,0.132947
3941,1,0.147708,0.145887,0.132648
3942,1,0.10738,0.145877,0.133265
3943,1,0.117456,0.14587,0.13301
3944,1,0.257918,0.145898,0.134302
3945,1,0.099366,0.145886,0.134289
3946,1,0.113247,0.145878,0.134429
3947,1,0.087346,0.145863,0.134121
3948,1,0.141217,0.145862,0.134026
3949,1,0.090538,0.145848,0.132563
3950,1,0.224399,0.145868,0.133923
3951,1,0.110061,0.145859,0.133692
3952,1,0.116369,0.145852,0.132398
3953,1,0.100522,0.14584,0.131978
3954,1,0.147129,0.14584,0.132248
3955,1,0.123579,0.145835,0.132653
3956,1,0.199172,0.145848,0.131985
3957,1,0.087582,0.145834,0.131864
3958,1,0.098647,0.145822,0.131736
3959,1,0.102323,0.145811,0.131752
3960,1,0.106977,0.145801,0.131701
3961,1,0.120398,0.145794,0.131492
3962,1,0.121918,0.145788,0.131924
3963,1,0.058284,0.145766,0.131332
3964,1,0.168574,0.145772,0.132
3965,1,0.182955,0.145781,0.132545
3966,1,0.164263,0.145786,0.13292
3967,1,0.088689,0.145772,0.132811
3968,1,0.093213,0.145758,0.132803
3969,1,0.133,0.145755,0.132946
3970,1,0.076791,0.145738,0.133081
3971,1,0.115879,0.14573,0.132292
3972,1,0.13648,0.145728,0.132621
3973,1,0.195863,0.145741,0.133432
3974,1,0.209727,0.145757,0.134691
3975,1,0.140456,0.145755,0.133928
3976,1,0.093005,0.145742,0.133504
3977,1,0.164214,0.145747,0.134065
3978,1,0.09411,0.145734,0.133933
3979,1,0.189401,0.145745,0.134534
3980,1,0.142984,0.145744,0.134924
3981,1,0.096533,0.145732,0.135415
3982,1,0.060361,0.14571,0.13508
3983,1,0.163186,0.145715,0.13542
3984,1,0.15611,0.145717,0.135967
3985,1,0.106481,0.145707,0.135687
3986,1,0.131375,0.145704,0.135626
3987,1,0.150851,0.145705,0.136091
3988,1,0.099862,0.145694,0.135508
3989,1,0.141686,0.145693,0.13518
3990,1,0.07323,0.145674,0.133923
3991,1,0.169549,0.14568,0.133759
3992,1,0.113885,0.145672,0.133745
3993,1,0.128899,0.145668,0.134031
3994,1,0.1926,0.14568,0.133483
3995,1,0.191758,0.145692,0.134692
3996,1,0.218916,0.14571,0.135247
3997,1,0.129139,0.145706,0.135209
3998,1,0.222229,0.145725,0.135818
3999,1,0.106108,0.145715,0.136012
4000,1,0.096131,0.145703,0.135316
4001,1,0.170128,0.145709,0.13607
4002,1,0.197688,0.145722,0.136846
4003,1,0.08892,0.145707,0.136589
4004,1,0.148885,0.145708,0.136757
4005,1,0.086145,0.145693,0.13636
4006,1,0.065077,0.145673,0.13535
4007,1,0.085009,0.145658,0.134748
4008,1,0.085553,0.145643,0.133712
4009,1,0.120569,0.145637,0.134322
4010,1,0.073073,0.145619,0.133874
4011,1,0.144459,0.145619,0.133819
4012,1,0.109168,0.145609,0.134167
4013,1,0.180992,0.145618,0.134291
4014,1,0.134909,0.145616,0.133163
4015,1,0.1294,0.145612,0.132291
4016,1,0.168885,0.145617,0.13262
4017,1,0.103635,0.145607,0.132507
4018,1,0.073166,0.145589,0.131668
4019,1,0.111582,0.14558,0.13055
4020,1,0.114375,0.145573,0.129663
4021,1,0.119858,0.145566,0.129138
4022,1,0.096983,0.145554,0.128399
4023,1,0.152351,0.145556,0.128141
4024,1,0.12496,0.145551,0.128059
4025,1,0.114359,0.145543,0.128213
4026,1,0.092077,0.14553,0.128804
4027,1,0.180767,0.145538,0.129074
4028,1,0.142813,0.145538,0.129704
4029,1,0.109811,0.145529,0.129476
4030,1,0.177719,0.145537,0.130411
4031,1,0.092167,0.145524,0.129893
4032,1,0.138812,0.145522,0.129734
4033,1,0.093879,0.145509,0.129116
4034,1,0.137719,0.145507,0.12947
4035,1,0.152888,0.145509,0.1299
4036,1,0.094023,0.145496,0.130133
4037,1,0.128854,0.145492,0.129694
4038,1,0.155094,0.145495,0.129815
4039,1,0.130648,0.145491,0.12968
4040,1,0.151556,0.145492,0.12997
4041,1,0.255677,0.14552,0.13105
4042,1,0.114178,0.145512,0.131118
4043,1,0.134257,0.145509,0.131286
4044,1,0.198352,0.145522,0.13069
4045,1,0.133353,0.145519,0.13103
4046,1,0.129189,0.145515,0.131189
4047,1,0.137199,0.145513,0.131688
4048,1,0.206293,0.145528,0.132338
4049,1,0.156405,0.145531,0.132997
4050,1,0.168982,0.145537,0.132443
4051,1,0.176864,0.145544,0.133111
4052,1,0.062268,0.145524,0.13257
4053,1,0.266664,0.145554,0.134231
4054,1,0.107063,0.145544,0.133831
4055,1,0.166116,0.145549,0.134256
4056,1,0.101155,0.145538,0.133276
4057,1,0.105818,0.145528,0.133458
4058,1,0.27402,0.14556,0.135212
4059,1,0.13019,0.145556,0.135491
4060,1,0.096652,0.145544,0.135387
4061,1,0.090349,0.145531,0.135087
4062,1,0.088453,0.145517,0.134752
4063,1,0.062388,0.145496,0.134793
4064,1,0.180805,0.145505,0.134916
4065,1,0.129341,0.145501,0.13438
4066,1,0.149916,0.145502,0.134236
4067,1,0.118627,0.145495,0.134535
4068,1,0.113156,0.145487,0.134735
4069,1,0.067983,0.145468,0.134085
4070,1,0.155187,0.145471,0.134869
4071,1,0.178559,0.145479,0.135495
4072,1,0.115033,0.145471,0.135281
4073,1,0.132222,0.145468,0.134645
4074,1,0.124432,0.145463,0.133792
4075,1,0.121951,0.145457,0.133607
4076,1,0.065534,0.145438,0.133332
4077,1,0.181368,0.145446,0.133503
4078,1,0.149658,0.145448,0.134059
4079,1,0.128158,0.145443,0.133446
4080,1,0.189635,0.145454,0.133913
4081,1,0.17021,0.14546,0.13465
4082,1,0.155519,0.145463,0.135601
4083,1,0.193473,0.145474,0.135904
4084,1,0.106083,0.145465,0.135404
4085,1,0.095258,0.145452,0.135292
4086,1,0.108939,0.145444,0.135067
4087,1,0.08854,0.14543,0.134444
4088,1,0.101894,0.145419,0.134465
4089,1,0.088044,0.145405,0.133928
4090,1,0.066128,0.145386,0.133857
4091,1,0.151373,0.145387,0.133675
4092,1,0.08252,0.145372,0.133362
4093,1,0.10837,0.145363,0.133156
4094,1,0.142706,0.145362,0.132657
4095,1,0.136483,0.14536,0.132105
4096,1,0.168732,0.145365,0.131603
4097,1,0.232998,0.145387,0.132641
4098,1,0.162625,0.145391,0.132045
4099,1,0.112217,0.145383,0.132107
4100,1,0.135236,0.145381,0.132498
4101,1,0.141768,0.14538,0.132214
4102,1,0.186564,0.14539,0.132103
4103,1,0.101428,0.145379,0.132228
4104,1,0.118668,0.145372,0.131926
4105,1,0.184342,0.145382,0.132908
4106,1,0.08622,0.145368,0.133119
4107,1,0.102338,0.145357,0.133292
4108,1,0.185878,0.145367,0.134296
4109,1,0.14265,0.145366,0.134516
4110,1,0.061868,0.145346,0.134404
4111,1,0.158763,0.145349,0.134547
4112,1,0.087454,0.145335,0.13433
4113,1,0.099549,0.145324,0.133516
4114,1,0.048587,0.1453,0.132653
4115,1,0.078456,0.145284,0.132143
4116,1,0.171552,0.145291,0.13217
4117,1,0.160549,0.145294,0.132739
4118,1,0.138463,0.145293,0.133392
4119,1,0.129024,0.145289,0.133566
4120,1,0.169123,0.145294,0.134114
4121,1,0.122598,0.145289,0.134141
4122,1,0.152569,0.145291,0.134697
4123,1,0.142569,0.14529,0.134599
4124,1,0.107154,0.145281,0.134421
4125,1,0.147763,0.145281,0.134755
4126,1,0.211589,0.145298,0.13595
4127,1,0.119923,0.145291,0.135342
4128,1,0.169778,0.145297,0.135612
4129,1,0.131476,0.145294,0.135828
4130,1,0.097668,0.145282,0.135028
4131,1,0.149319,0.145283,0.135599
4132,1,0.10403,0.145273,0.135251
4133,1,0.116898,0.145267,0.135482
4134,1,0.169743,0.145272,0.135802
4135,1,0.151757,0.145274,0.13579
4136,1,0.134842,0.145272,0.136199
4137,1,0.08825,0.145258,0.135793
4138,1,0.09664,0.145246,0.135208
4139,1,0.066503,0.145227,0.134567
4140,1,0.112151,0.145219,0.134173
4141,1,0.144192,0.145219,0.133058
4142,1,0.168606,0.145224,0.133602
4143,1,0.176087,0.145232,0.13402
4144,1,0.116124,0.145225,0.133198
4145,1,0.143624,0.145224,0.133301
4146,1,0.116305,0.145217,0.133172
4147,1,0.160671,0.145221,0.133407
4148,1,0.073601,0.145204,0.13208
4149,1,0.111448,0.145196,0.13163
4150,1,0.155271,0.145198,0.131493
4151,1,0.179404,0.145206,0.131518
4152,1,0.045731,0.145182,0.131353
4153,1,0.114281,0.145175,0.129829
4154,1,0.073193,0.145158,0.129491
4155,1,0.134665,0.145155,0.129176
4156,1,0.197947,0.145168,0.130144
4157,1,0.12103,0.145162,0.130296
4158,1,0.070017,0.145144,0.128256
4159,1,0.117256,0.145137,0.128127
4160,1,0.06929,0.145119,0.127853
4161,1,0.138361,0.145117,0.128333
4162,1,0.121954,0.145112,0.128668
4163,1,0.098881,0.145101,0.129033
4164,1,0.123921,0.145096,0.128464
4165,1,0.135045,0.145093,0.128521
4166,1,0.157554,0.145096,0.128598
4167,1,0.169516,0.145102,0.129107
4168,1,0.044421,0.145078,0.128419
4169,1,0.18866,0.145088,0.129626
4170,1,0.141025,0.145087,0.129484
4171,1,0.072833,0.14507,0.128427
4172,1,0.092064,0.145057,0.128197
4173,1,0.133773,0.145055,0.128213
4174,1,0.162713,0.145059,0.128596
4175,1,0.084319,0.145044,0.128219
4176,1,0.202061,0.145058,0.129585
4177,1,0.115859,0.145051,0.12893
4178,1,0.21682,0.145068,0.129601
4179,1,0.165656,0.145073,0.129976
4180,1,0.145463,0.145073,0.129535
4181,1,0.119465,0.145067,0.129027
4182,1,0.205692,0.145082,0.129529
4183,1,0.13183,0.145078,0.128912
4184,1,0.111567,0.14507,0.128967
4185,1,0.150786,0.145072,0.129522
4186,1,0.148291,0.145073,0.129916
4187,1,0.110153,0.145064,0.130132
4188,1,0.055985,0.145043,0.129673
4189,1,0.195265,0.145055,0.130745
4190,1,0.125762,0.14505,0.131342
4191,1,0.123034,0.145045,0.131058
4192,1,0.104101,0.145035,0.131274
4193,1,0.080546,0.14502,0.130996
4194,1,0.06898,0.145002,0.130259
4195,1,0.107843,0.144993,0.129972
4196,1,0.147661,0.144994,0.129761
4197,1,0.155991,0.144996,0.128991
4198,1,0.171874,0.145003,0.129084
4199,1,0.137827,0.145001,0.12934
4200,1,0.140406,0.145,0.129392
4201,1,0.171291,0.145006,0.129687
4202,1,0.080576,0.144991,0.128627
4203,1,0.087332,0.144977,0.128486
4204,1,0.137303,0.144975,0.128672
4205,1,0.13737,0.144973,0.128203
4206,1,0.123955,0.144968,0.12858
4207,1,0.07884,0.144953,0.128345
4208,1,0.166078,0.144958,0.128147
4209,1,0.084655,0.144943,0.127567
4210,1,0.107784,0.144935,0.128026
4211,1,0.055595,0.144913,0.126995
4212,1,0.098748,0.144902,0.127107
4213,1,0.109659,0.144894,0.127209
4214,1,0.12199,0.144889,0.127943
4215,1,0.162192,0.144893,0.12878
4216,1,0.114842,0.144886,0.128213
4217,1,0.127249,0.144881,0.12788
4218,1,0.17062,0.144887,0.128201
4219,1,0.134429,0.144885,0.128255
4220,1,0.078015,0.144869,0.127344
4221,1,0.148247,0.14487,0.127601
4222,1,0.173874,0.144877,0.127814
4223,1,0.169708,0.144883,0.128085
4224,1,0.116739,0.144876,0.128181
4225,1,0.113548,0.144869,0.127839
4226,1,0.157404,0.144872,0.127297
4227,1,0.110083,0.144863,0.127199
4228,1,0.188181,0.144874,0.127383
4229,1,0.146409,0.144874,0.127532
4230,1,0.108749,0.144865,0.127643
4231,1,0.140355,0.144864,0.127553
4232,1,0.152302,0.144866,0.128036
4233,1,0.128394,0.144862,0.128151
4234,1,0.078516,0.144847,0.127239
4235,1,0.138333,0.144845,0.127105
4236,1,0.075739,0.144829,0.126513
4237,1,0.075747,0.144812,0.126388
4238,1,0.178048,0.14482,0.127203
4239,1,0.080082,0.144805,0.127338
4240,1,0.093251,0.144793,0.127149
4241,1,0.077496,0.144777,0.126482
4242,1,0.120749,0.144771,0.126004
4243,1,0.133374,0.144769,0.125577
4244,1,0.086609,0.144755,0.125282
4245,1,0.180904,0.144763,0.125654
4246,1,0.137747,0.144762,0.125869
4247,1,0.162626,0.144766,0.125888
4248,1,0.063345,0.144747,0.125786
4249,1,0.102611,0.144737,0.125697
4250,1,0.164523,0.144742,0.12579
4251,1,0.125369,0.144737,0.12525
4252,1,0.15727,0.14474,0.126365
4253,1,0.094646,0.144728,0.126169
4254,1,0.089199,0.144715,0.126329
4255,1,0.085295,0.144701,0.125835
4256,1,0.13675,0.144699,0.125223
4257,1,0.122311,0.144694,0.125236
4258,1,0.157976,0.144697,0.126115
4259,1,0.077416,0.144681,0.125717
4260,1,0.170474,0.144687,0.126729
4261,1,0.074517,0.144671,0.12609
4262,1,0.158994,0.144674,0.126461
4263,1,0.076672,0.144658,0.126239
4264,1,0.147296,0.144659,0.126472
4265,1,0.102833,0.144649,0.12615
4266,1,0.109823,0.144641,0.125673
4267,1,0.108044,0.144632,0.125058
4268,1,0.07862,0.144617,0.1254
4269,1,0.161122,0.144621,0.125125
4270,1,0.15199,0.144622,0.125235
4271,1,0.140572,0.144622,0.125912
4272,1,0.103133,0.144612,0.126023
4273,1,0.108074,0.144603,0.125766
4274,1,0.096187,0.144592,0.1251
4275,1,0.130222,0.144589,0.125559
4276,1,0.129497,0.144585,0.124834
4277,1,0.103409,0.144575,0.124709
4278,1,0.139966,0.144574,0.123941
4279,1,0.200001,0.144587,0.124284
4280,1,0.191514,0.144598,0.124745
4281,1,0.200225,0.144611,0.125552
4282,1,0.103939,0.144602,0.124535
4283,1,0.085161,0.144588,0.124068
4284,1,0.083595,0.144574,0.123788
4285,1,0.160027,0.144577,0.123881
4286,1,0.119714,0.144571,0.123595
4287,1,0.120126,0.144566,0.123695
4288,1,0.098373,0.144555,0.124119
4289,1,0.09076,0.144542,0.123074
4290,1,0.184608,0.144552,0.123662
4291,1,0.178109,0.14456,0.124213
4292,1,0.133839,0.144557,0.12451
4293,1,0.072395,0.14454,0.124429
4294,1,0.162488,0.144544,0.125364
4295,1,0.137684,0.144543,0.125662
4296,1,0.143709,0.144543,0.125623
4297,1,0.162167,0.144547,0.125684
4298,1,0.169633,0.144553,0.125662
4299,1,0.121463,0.144547,0.125498
4300,1,0.171275,0.144553,0.125807
4301,1,0.147821,0.144554,0.125572
4302,1,0.133906,0.144552,0.126106
4303,1,0.12965,0.144548,0.126529
4304,1,0.150981,0.14455,0.126666
4305,1,0.108978,0.144542,0.126382
4306,1,0.067359,0.144524,0.125816
4307,1,0.0991,0.144513,0.126018
4308,1,0.192074,0.144524,0.126278
4309,1,0.159551,0.144528,0.127027
4310,1,0.167662,0.144533,0.127626
4311,1,0.139618,0.144532,0.128466
4312,1,0.050819,0.14451,0.127987
4313,1,0.074367,0.144494,0.127634
4314,1,0.102043,0.144484,0.127435
4315,1,0.109892,0.144476,0.126911
4316,1,0.176109,0.144483,0.127524
4317,1,0.193874,0.144495,0.12819
4318,1,0.147915,0.144496,0.127963
4319,1,0.07269,0.144479,0.127346
4320,1,0.111184,0.144471,0.127678
4321,1,0.146449,0.144472,0.12766
4322,1,0.127424,0.144468,0.127195
4323,1,0.077596,0.144452,0.126274
4324,1,0.148388,0.144453,0.126591
4325,1,0.133273,0.144451,0.126788
4326,1,0.124526,0.144446,0.126459
4327,1,0.128629,0.144442,0.126644
4328,1,0.171825,0.144449,0.126481
4329,1,0.207485,0.144463,0.127092
4330,1,0.137229,0.144462,0.127376
4331,1,0.17088,0.144468,0.127682
4332,1,0.14452,0.144468,0.127604
4333,1,0.222819,0.144486,0.128548
4334,1,0.058759,0.144466,0.128351
4335,1,0.157877,0.144469,0.128546
4336,1,0.159895,0.144473,0.129388
4337,1,0.092915,0.144461,0.129559
4338,1,0.070372,0.144444,0.128483
4339,1,0.143047,0.144443,0.129112
4340,1,0.152327,0.144445,0.129703
4341,1,0.123687,0.14444,0.130165
4342,1,0.141847,0.14444,0.130376
4343,1,0.221459,0.144457,0.131257
4344,1,0.113668,0.14445,0.131527
4345,1,0.18881,0.144461,0.131606
4346,1,0.072222,0.144444,0.130951
4347,1,0.16513,0.144449,0.130976
4348,1,0.129821,0.144445,0.131641
4349,1,0.08361,0.144431,0.131451
4350,1,0.054871,0.144411,0.130354
4351,1,0.095086,0.144399,0.130051
4352,1,0.218361,0.144416,0.130662
4353,1,0.114507,0.14441,0.130861
4354,1,0.108066,0.144401,0.13105
4355,1,0.092417,0.144389,0.131121
4356,1,0.140127,0.144388,0.131155
4357,1,0.13432,0.144386,0.131275
4358,1,0.125216,0.144382,0.130947
4359,1,0.073865,0.144365,0.130912
4360,1,0.086328,0.144352,0.13007
